"Sat Mar 10 17:18:58 +0000 2018","1520682538.0","0.0","0","0","2458","2469","252","25636","0"
"Sat Mar 10 17:18:59 +0000 2018","1520682539.0","0.17045454545454544","0","0","11011","8904","6219","9125","266"
"Sat Mar 10 17:19:00 +0000 2018","1520682540.0","-0.4","0","0","679","2272","1245","2579","90"
"Sat Mar 10 17:19:01 +0000 2018","1520682541.0","0.35","0","0","1567","928","11227","166267","614"
"Sat Mar 10 17:19:01 +0000 2018","1520682541.0","0.0","0","0","15","69","53","135","3045"
"Sat Mar 10 17:19:01 +0000 2018","1520682541.0","0.0","0","0","386","415","40","29","1135"
"Sat Mar 10 17:19:01 +0000 2018","1520682541.0","0.0","0","0","52","211","234","386","324"
"Sat Mar 10 17:19:02 +0000 2018","1520682542.0","0.075","0","0","36500","29402","75","1357182","0"
"Sat Mar 10 17:19:02 +0000 2018","1520682542.0","0.0","0","0","36500","29402","75","1357182","0"
"Sat Mar 10 17:19:02 +0000 2018","1520682542.0","0.3984375","0","0","827","543","235","6202","1"
"Sat Mar 10 17:19:02 +0000 2018","1520682542.0","0.0","0","0","36500","29402","75","1357182","0"
"Sat Mar 10 17:19:03 +0000 2018","1520682543.0","-0.1","0","0","67","230","195","130","0"
"Sat Mar 10 17:19:03 +0000 2018","1520682543.0","0.4000000000000001","0","0","2145","2342","2487","2742","289"
"Sat Mar 10 17:19:04 +0000 2018","1520682544.0","-0.11666666666666668","0","0","9429","10337","448","466","1410"
"Sat Mar 10 17:19:04 +0000 2018","1520682544.0","0.0","0","0","2948","3133","625","641","1135"
"Sat Mar 10 17:19:04 +0000 2018","1520682544.0","0.0","0","0","2790","72","326","358","218"
"Sat Mar 10 17:19:04 +0000 2018","1520682544.0","0.35","0","0","1425","1698","38","54","1992"
"Sat Mar 10 17:19:04 +0000 2018","1520682544.0","0.0","0","0","4968","5128","13313","20847","257"
"Sat Mar 10 17:19:04 +0000 2018","1520682544.0","0.22916666666666669","0","0","15","69","53","135","3510"
"Sat Mar 10 17:19:05 +0000 2018","1520682545.0","0.0","0","0","6384","6989","10725","19500","517"
"Sat Mar 10 17:19:05 +0000 2018","1520682545.0","0.4166666666666667","0","0","268","795","5388","6232","1"
"Sat Mar 10 17:19:05 +0000 2018","1520682545.0","0.4","0","0","86","113","47","276","0"
